Date,DXY Curncy,EURUSD Curncy,XAU Curncy,SPA Index,MXWO Index,USGG10YR Index,USDCNH Curncy,INTC US Equity,AMD US Equity,NVDA US Equity,QCOM US Equity,TSM US Equity,XBTUSD Curncy,SPX Index,LG30TRUU Index,LGTRTRUU Index,LUATTRUU Index
28.12.2010,80.365,1.3115,1405.95,NA,1275.54,3.4795,6.6305,20.88,8.09,14.94,49.86,12.24,0.28,1258.51,800.87,198.58,1826.33
29.12.2010,79.796,1.3225,1411.78,NA,1279.09,3.3489,6.617,20.94,8.08,14.94,49.99,12.31,0.3,1259.78,801.98,198.82,1839.55
30.12.2010,79.521,1.3291,1404.65,NA,1276.69,3.3646,6.6025,21.02,8.14,14.99,49.73,12.4,0.3,1257.88,803.87,200.08,1837.08
31.12.2010,79.028,1.3384,1421.4,NA,1280.07,3.2935,6.58,21.03,8.18,15.4,49.49,12.54,0.3,1257.64,805.92,201.72,1843.32
01.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.01.2011,79.127,1.3361,1414.8,NA,1287.94,3.3324,6.5625,20.85,8.47,15.82,50.18,12.59,0.3,1271.87,808.12,201.07,1840.9
04.01.2011,79.444,1.3308,1380.5,NA,1289.26,3.3287,6.5775,21.15,8.77,15.77,50.97,12.63,0.3,1270.2,810.31,200.52,1839.69
05.01.2011,80.258,1.3149,1378.25,NA,1285.14,3.4654,6.5875,20.94,8.91,16.98,52.03,12.36,0.3,1276.56,809.49,198,1827.84
06.01.2011,80.791,1.3003,1371.56,NA,1283.66,3.3932,6.59,20.77,8.69,19.33,52.67,12.87,0.3,1273.85,809.57,197.39,1832.86
07.01.2011,81.012,1.2907,1369.54,NA,1281.41,3.3237,6.5978,20.66,8.83,19.87,51.73,13.07,0.32,1271.5,809.25,197.76,1841.14
08.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.01.2011,80.881,1.2951,1375.71,NA,1275.61,3.2832,6.596,20.69,9.19,20.631,51.69,13.22,0.33,1269.75,808.15,197.74,1843.49
11.01.2011,80.846,1.2974,1381.58,NA,1282.23,3.3396,6.5835,21.05,8.36,20.31,52.07,13.42,0.33,1274.48,808.53,197.09,1841.29
12.01.2011,80.031,1.3131,1387.9,NA,1298.46,3.365,6.5805,21.3025,8.39,23.3525,52.34,13.51,0.32,1285.96,811.33,197.71,1840.21
13.01.2011,79.191,1.3364,1373.6,NA,1305.34,3.2972,6.5775,21.29,8.26,23.39,51.87,13.37,0.32,1283.76,815.49,199.62,1844.7
14.01.2011,79.162,1.3388,1361.85,NA,1309,3.3231,6.5785,21.08,8.2,23.59,52.04,13.68,0.4,1293.24,816.34,199.64,1842.04
15.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.01.2011,79.337,1.3294,1361.61,NA,1307.42,3.3291,6.5865,NA,NA,NA,NA,NA,0.35,NA,815.89,199.34,NA
18.01.2011,78.962,1.3387,1368.34,NA,1316.17,3.3663,6.5775,21.0825,8.1025,23.035,53.03,13.55,0.31,1295.02,817.98,199.49,1840.12
19.01.2011,78.64,1.3473,1369.86,NA,1308.81,3.339,6.58,21.01,7.93,22.41,52.14,13.53,0.31,1281.92,819.53,200.57,1842.89
20.01.2011,78.823,1.3473,1346.25,NA,1295.09,3.4488,6.5805,20.95,8.02,22.429,51.33,13.26,0.39,1280.26,817.74,198.99,1833.04
21.01.2011,78.213,1.3621,1342.68,NA,1302.54,3.4042,6.5795,20.82,7.54,22.219,51.235,13.27,0.42,1283.35,819.26,200.42,1836.53
22.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.01.2011,78.05,1.3638,1334.4,NA,1312.18,3.4044,6.5758,21.24,7.68,24.73,51.49,13.45,0.42,1290.84,821.62,201.07,1837.88
25.01.2011,78.002,1.3681,1332.43,NA,1310.93,3.3284,6.578,21.55,7.48,23.97,51.52,13.22,0.41,1291.18,822.51,201.09,1845.34
26.01.2011,77.898,1.3713,1346,NA,1318.32,3.4146,6.5775,21.75,7.491,24.54,51.86,13.24,0.42,1296.63,823.38,200.99,1837.18
27.01.2011,77.727,1.3734,1313.53,NA,1321.14,3.3873,6.5775,21.75,7.75,24.471,54.9,13.31,0.42,1299.54,824.04,200.74,1841.78
28.01.2011,78.133,1.3611,1336.78,NA,1302.13,3.3214,6.584,21.46,7.49,23.76,53.74,13.11,0.45,1276.34,822.8,200.88,1846.19
29.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.01.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.01.2011,77.735,1.3694,1332.68,NA,1308.08,3.3704,6.5875,21.46,7.83,23.92,54.13,13.07,0.52,1286.12,822.71,201.65,1842.86
01.02.2011,77.067,1.3829,1341.4,NA,1330.27,3.4394,6.5725,21.48,8.22,24.47,55.08,13.21,0.7,1307.59,825.18,202.31,1837.83
02.02.2011,77.158,1.3811,1335.25,NA,1332.77,3.4771,6.5625,21.56,8.29,25.58,53.985,13.34,0.72,1304.03,826.81,202.3,1832.98
03.02.2011,77.748,1.3634,1354.35,NA,1329.93,3.5488,6.5615,21.57,8.33,25.095,54.9775,13.36,0.69,1307.1,826.04,201.17,1828.91
04.02.2011,78.044,1.3581,1348.93,NA,1331.65,3.6356,6.5625,21.68,8.4,25.67,55.23,13.62,0.81,1310.87,826,200.07,1819.91
05.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.02.2011,78.029,1.3583,1351.28,NA,1339.44,3.6299,6.5625,21.69,8.33,24.601,55.07,13.66,0.89,1319.05,827.2,199.82,1821.01
08.02.2011,77.999,1.3625,1363.98,NA,1347.36,3.7373,6.5555,21.635,8.24,23.872,56.1,13.42,0.92,1324.57,829.11,200.27,1813.75
09.02.2011,77.641,1.3733,1363.73,NA,1342.34,3.6465,6.5665,21.46,8.23,23.29,56.21,13.09,1.09,1320.88,829.21,199.84,1820.2
10.02.2011,78.25,1.3603,1363.8,NA,1337.85,3.6928,6.5665,21.8,8.22,22.82,57,12.84,0.98,1321.87,827.37,198.68,1814.21
11.02.2011,78.46,1.3554,1356.95,NA,1340.99,3.6288,6.5775,21.76,8.28,23.47,57.6,12.94,1.07,1329.15,826.91,198.46,1818.21
12.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.02.2011,78.614,1.3489,1361.78,NA,1344.83,3.6194,6.5825,21.57,8.63,23.11,58.17,12.89,1.07,1332.32,826.59,198.06,1820.69
15.02.2011,78.573,1.3487,1373.85,NA,1344.27,3.6044,6.5745,21.45,8.6,22.55,58.64,12.82,1.05,1328.01,827.14,198.18,1821.23
16.02.2011,78.223,1.3569,1374.39,NA,1352.03,3.6193,6.5625,21.75,8.99,23.38,58.54,12.89,1.05,1336.32,827.61,198.1,1820.44
17.02.2011,77.995,1.3609,1384.08,NA,1359.68,3.5725,6.5645,21.97,9.44,25.68,59,13.07,1.04,1340.43,829.7,199.29,1824.86
18.02.2011,77.664,1.3693,1389.99,NA,1362.62,3.5799,6.5585,22.14,9.18,25.63,59.19,12.81,0.9,1343.01,831.21,199.46,1824.07
19.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.02.2011,77.689,1.3678,1406.45,NA,1358.1,3.5874,6.5585,NA,NA,NA,NA,NA,0.83,NA,831.69,199.92,NA
22.02.2011,77.768,1.365,1399.14,NA,1338.12,3.4533,6.573,21.81,8.85,23.21,58.245,12.41,0.87,1315.44,832.21,200.61,1835.11
23.02.2011,77.409,1.3749,1411.64,NA,1329.9,3.4848,6.5705,21.15,8.55,22.11,57.01,12.28,0.9,1307.4,831.72,201.29,1833.54
24.02.2011,77.057,1.38,1402.66,NA,1327.06,3.4477,6.5765,21.285,9.1,22.65,57.8,12.12,1,1306.1,831.18,202.15,1837.33
25.02.2011,77.275,1.3754,1410.65,NA,1341.3,3.4125,6.5755,21.86,9.29,23.12,59.02,12.29,0.91,1319.88,831.63,202,1838.81
26.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.02.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.02.2011,76.889,1.3806,1411.33,NA,1351.65,3.4272,6.5685,21.47,9.21,22.66,59.58,12.29,0.86,1327.22,833.81,202.4,1841.49
01.03.2011,77.049,1.3777,1433.38,NA,1340.89,3.3921,6.5615,21.39,9.025,21.65,58.04,12.18,0.92,1306.33,835.06,202.36,1842.42
02.03.2011,76.671,1.3866,1434.4,NA,1337.94,3.4697,6.567,21.49,9.17,20.75,57.1,12.21,0.94,1308.44,835.52,202.82,1837.71
03.03.2011,76.483,1.3969,1415.88,NA,1352.05,3.5554,6.5645,21.79,9.28,20.87,58.84,12.26,0.94,1330.97,836.32,201.7,1827.72
04.03.2011,76.4,1.3987,1430.95,NA,1348.44,3.49,6.5615,21.56,9.225,20.755,58.15,12.41,0.9,1321.15,837.23,202.27,1835.58
05.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.03.2011,76.496,1.3968,1432.05,NA,1338.87,3.5123,6.5565,21.21,8.84,20.47,57.58,12.2,0.89,1310.13,838.13,202.65,1835.32
08.03.2011,76.798,1.3905,1428.88,NA,1341.05,3.5477,6.5565,21.13,8.99,19.55,57.15,12.35,0.87,1321.82,836.98,201.21,1831.51
09.03.2011,76.721,1.3909,1430.75,NA,1339.58,3.4675,6.5605,21.2,8.67,19.14,55,12.52,0.86,1320.02,837.57,201.58,1837.41
10.03.2011,77.276,1.3798,1411.85,NA,1313.55,3.3584,6.5695,20.79,8.42,17.92,54.04,12.11,0.93,1295.11,835.2,201,1844.41
11.03.2011,76.776,1.3903,1417.65,NA,1315.07,3.4025,6.5725,20.87,8.65,18.05,53.61,12.21,0.88,1304.28,834.63,202.56,1844.67
12.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.03.2011,76.349,1.3992,1426.43,NA,1301.31,3.3563,6.5685,20.84,8.43,18.2,53.48,12.16,0.89,1296.39,836.29,203.89,1849.73
15.03.2011,76.328,1.3998,1395.7,NA,1271.87,3.303,6.5725,20.18,8.28,17.66,53,11.91,0.87,1281.87,832.3,204.59,1851.68
16.03.2011,76.681,1.39,1399.03,NA,1260.15,3.17,6.5705,19.8075,8.12,17.53,50.5,11.43,0.86,1256.88,832.79,205.27,1860.71
17.03.2011,76.041,1.4021,1403.81,NA,1279.69,3.255,6.5725,19.9,8.31,17.86,52.32,11.61,0.83,1273.72,833.66,206.6,1857.41
18.03.2011,75.718,1.4182,1418.56,NA,1287.13,3.2678,6.5715,19.93,8.55,17.62,51.71,11.75,0.82,1279.2,836.29,205.28,1855.27
19.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.03.2011,75.401,1.4226,1427.79,NA,1307.42,3.3282,6.5665,20.19,8.55,17.76,53.63,11.94,0.76,1298.38,838.32,205.38,1851.32
22.03.2011,75.434,1.4196,1427.85,NA,1311.01,3.3263,6.5525,20.145,8.36,17.445,52.4875,11.82,0.81,1293.77,839.15,205.41,1850.38
23.03.2011,75.794,1.4088,1437.43,NA,1311.62,3.3501,6.5595,20.29,8.59,17.81,52.45,12.04,0.85,1297.54,838.03,205.1,1849.61
24.03.2011,75.656,1.4177,1430.43,NA,1324.04,3.4037,6.5615,20.38,8.83,19.23,53.72,12.28,0.87,1309.66,839.26,205.4,1845.2
25.03.2011,76.217,1.4088,1429.88,NA,1325.85,3.4388,6.5595,20.37,8.88,18.63,52.75,12.24,0.88,1313.8,839.14,204.7,1840.71
26.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.03.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.03.2011,76.128,1.4087,1420.3,NA,1321.61,3.4313,6.5635,20.34,8.69,19.32,52.18,12.17,0.8,1310.19,839.42,203.8,1840.36
29.03.2011,76.249,1.4113,1418.45,NA,1323.81,3.4872,6.5635,20.28,8.68,19.17,53.91,12.06,0.79,1319.44,839.29,202.94,1836.61
30.03.2011,76.118,1.4127,1422.98,NA,1335.98,3.4349,6.558,20.46,8.79,18.45,54.51,12.11,0.79,1328.26,840.05,202.69,1840.07
31.03.2011,75.857,1.4158,1432.2,NA,1334.93,3.4703,6.5475,20.18,8.6,18.46,54.83,12.18,0.78,1325.83,841.03,203.11,1840.37
01.04.2011,75.833,1.4237,1428.73,NA,1341.45,3.4422,6.5475,19.72,8.36,18.2,54.47,12.21,0.77,1332.41,842.68,201.76,1840.16
02.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.04.2011,75.912,1.4221,1434.03,NA,1345.62,3.4179,6.5405,19.49,8.1,17.55,53.11,12.18,0.68,1332.87,845.46,202.77,1842.92
05.04.2011,75.882,1.4223,1455.85,NA,1343.64,3.4795,6.5405,19.71,8.11,17.58,52.58,12.46,0.71,1332.63,845.99,202.05,1837.95
06.04.2011,75.514,1.4331,1459.75,NA,1348.86,3.5452,6.5375,19.95,8.43,17.46,53.54,12.77,0.74,1335.54,848.76,201.99,1833.11
07.04.2011,75.585,1.4308,1458.2,NA,1345.2,3.5451,6.5375,20.03,8.41,18.1,53.23,12.72,0.75,1333.51,849.1,201.83,1833.37
08.04.2011,75.066,1.4483,1474.91,NA,1351.43,3.5772,6.5225,20.02,8.47,17.55,53.63,12.65,0.75,1328.17,851.03,202.41,1831.98
09.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.04.2011,75.056,1.4436,1463.15,NA,1348.65,3.5847,6.5245,20.12,8.42,17.32,53.4,12.51,0.77,1324.46,851.92,202.83,1832.48
12.04.2011,74.853,1.4477,1452.98,NA,1333.85,3.4904,6.533,19.76,8.26,17.37,52.25,12.23,0.86,1314.16,851.56,204.08,1839.46
13.04.2011,74.98,1.4443,1457.36,NA,1338.75,3.4585,6.522,19.78,8.2,17.76,52.68,12.26,0.92,1314.41,851.95,204.06,1842.78
14.04.2011,74.685,1.4488,1474.15,NA,1336.54,3.4979,6.5235,19.58,8.19,18.51,52.6,12.31,1,1314.52,851.39,204.53,1840.96
15.04.2011,74.832,1.443,1486.88,NA,1338.04,3.4079,6.5225,19.75,8.27,18.71,53.14,12.21,0.99,1319.68,851.39,204.61,1848.25
16.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.04.2011,75.504,1.4235,1495.3,NA,1316.91,3.3743,6.5235,19.62,8.2,18.09,53.29,11.95,1.16,1305.14,849.24,204.67,1852.34
19.04.2011,75.029,1.4335,1496.4,NA,1324.45,3.3631,6.5205,19.86,8.27,18.02,53.42,11.96,1.2,1312.62,850.21,205.21,1853.78
20.04.2011,74.368,1.4523,1502.4,NA,1350.22,3.4077,6.5065,21.41,8.63,18.57,55.27,12.45,1.14,1330.36,853.15,206.11,1850.11
21.04.2011,74.109,1.4552,1504.88,NA,1360.95,3.3963,6.4945,21.46,8.71,18.52,56.94,12.56,1.21,1337.38,854.66,207.22,1849.4
22.04.2011,74.108,1.4561,1507.04,NA,1361.03,3.3907,6.4855,NA,NA,NA,NA,NA,1.41,NA,854.66,207.28,NA
23.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.04.2011,73.986,1.4582,1507.23,NA,1357.5,3.3627,6.4905,21.94,8.7,18.81,56.82,12.28,1.56,1335.25,855.34,207.03,1853.12
26.04.2011,73.837,1.4644,1506.25,NA,1366.69,3.307,6.5005,22.48,8.88,19.3,57.22,12.56,1.79,1347.24,856.37,207.75,1857.65
27.04.2011,73.519,1.4788,1527.05,NA,1371.38,3.3552,6.4925,22.63,8.95,19.3,58.18,13.29,1.9,1355.66,856.56,206.79,1854.23
28.04.2011,73.121,1.4822,1536.2,NA,1384.94,3.3106,6.4825,22.8,9.07,19.51,57.58,13.41,2.21,1360.48,859.26,209.28,1859.7
29.04.2011,72.933,1.4807,1563.7,NA,1388.62,3.2863,6.4595,23.15,9.1,20,57.09,13.5,2.88,1363.61,860.93,209.89,1861.6
30.04.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02.05.2011,72.951,1.483,1545.45,NA,1391.86,3.2788,6.4595,22.91,9.03,19.73,57.24,13.51,3.2,1361.22,862.46,210.28,1862.85
03.05.2011,73.14,1.4825,1535.9,NA,1382.99,3.2473,6.4675,23.23,8.8,18.79,56.49,13.46,3.41,1356.62,862.34,210.1,1865.57
04.05.2011,73.031,1.4827,1516.22,NA,1371.36,3.2159,6.4725,23.5,8.79,18.65,56.08,13.44,3.41,1347.32,863.38,210.41,1867.86
05.05.2011,74.194,1.4539,1474.3,NA,1355.45,3.1499,6.4765,23.61,8.87,18.66,56.13,13.55,3.33,1335.1,860.58,209.86,1872.28
06.05.2011,74.841,1.4316,1495.58,NA,1359.27,3.1459,6.4825,23.25,8.92,19.32,56.57,13.75,3.45,1340.2,859.97,209.3,1873.41
07.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09.05.2011,74.737,1.4365,1513.73,NA,1353.77,3.1604,6.483,22.76,8.94,19.75,56.66,13.67,3.8,1346.29,858.39,208.24,1874.93
10.05.2011,74.611,1.4409,1516.26,NA,1366.36,3.2135,6.4805,23.03,8.94,19.78,56.91,13.75,5.81,1357.16,859.6,208.68,1870.38
11.05.2011,75.327,1.4192,1501.41,NA,1357.35,3.1593,6.4755,23.41,8.88,19.87,56.59,13.5,5.5,1342.08,859.7,208.31,1874.44
12.05.2011,75.24,1.4246,1505.88,NA,1351.14,3.2225,6.4955,23.705,8.93,20.5,57.34,13.82,6.3,1348.65,858.42,208,1871.05
13.05.2011,75.757,1.4119,1495.15,NA,1343.17,3.1709,6.4905,23.41,8.9,18.26,57.12,13.59,8.2,1337.77,858.61,208.06,1874.37
14.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.05.2011,75.47,1.4156,1489.33,NA,1336.65,3.147,6.5045,23.64,8.67,17.701,56.7,13.47,8.03,1329.47,859.71,208.14,1878.59
17.05.2011,75.399,1.4237,1486.7,NA,1329.33,3.1158,6.4965,23.55,8.54,17.63,56.35,13.39,7.19,1328.98,859.05,207.37,1881.52
18.05.2011,75.475,1.425,1496.98,NA,1341.98,3.1801,6.498,23.88,8.67,18.04,56.45,13.53,6.88,1340.68,859.92,207.56,1876.44
19.05.2011,75.123,1.4309,1493.28,NA,1345.73,3.1709,6.4965,23.54,8.64,17.78,57.3,13.45,6.81,1343.6,860.46,207.18,1876.93
20.05.2011,75.435,1.4161,1512.23,NA,1336.65,3.1451,6.4935,23.22,8.62,18.09,57.38,13.41,5.59,1333.27,859.64,207.19,1878.54
21.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.05.2011,76.104,1.4048,1517.1,NA,1313.69,3.1286,6.5065,22.86,8.49,18.07,56.38,13.12,7.15,1317.37,857.54,206.41,1880.66
24.05.2011,75.882,1.41,1526.64,NA,1315.76,3.1139,6.499,22.61,8.39,18.141,56.31,13.15,7.42,1316.28,857.91,206.55,1881.55
25.05.2011,75.932,1.4088,1525.35,NA,1320.26,3.1304,6.4975,22.68,8.43,18.36,56.99,13.17,8.4,1320.47,856.98,206.83,1881.42
26.05.2011,75.549,1.4145,1519.2,NA,1326.96,3.0572,6.4925,22.5,8.48,18.82,57.17,13.34,8.8,1325.69,856.95,207.96,1888.4
27.05.2011,74.954,1.4319,1536.4,NA,1338.47,3.0735,6.4935,22.21,8.49,19.5,57.35,13.26,8.5,1331.1,858.58,209.29,1888.04
28.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.05.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.05.2011,74.958,1.4282,1538.46,NA,1338.29,3.0735,6.4835,NA,NA,NA,NA,NA,8.8,NA,858.58,209.39,NA
31.05.2011,74.638,1.4396,1535.73,NA,1354.61,3.0607,6.48,22.51,8.68,20.04,58.59,13.66,8.74,1345.2,860.8,209.5,1890.67
01.06.2011,74.677,1.4328,1539.83,NA,1335.59,2.9408,6.4758,22,8.37,19.14,57.155,13.68,9.57,1314.55,861.75,210.35,1897.83
02.06.2011,74.333,1.4491,1533.65,NA,1325.36,3.0297,6.4785,22.085,8.235,19.045,57.8,13.7,10.6,1312.94,860.69,210.32,1891.58
03.06.2011,73.783,1.4635,1542.28,NA,1320.11,2.9859,6.4745,21.73,7.97,18.46,57.04,13.64,14.29,1300.16,861.13,211.33,1894.8
04.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.06.2011,73.952,1.4576,1544.58,NA,1309.78,2.995,6.4693,21.829,7.8,18.07,56.48,13.68,18.55,1286.17,861.43,211.72,1894.33
07.06.2011,73.521,1.4691,1544.13,NA,1311.9,2.9949,6.473,22.06,7.71,18.06,56.51,13.88,23.92,1284.94,861.85,211.76,1894.33
08.06.2011,73.93,1.4583,1537.6,NA,1301.84,2.9387,6.4745,21.82,7.62,17.57,56.3,13.72,29.6,1279.56,859.97,211.85,1899.93
09.06.2011,74.192,1.451,1543.98,NA,1307.93,2.9967,6.48,21.76,7.64,17.37,55.87,13.56,28.92,1289,857.92,211.21,1896.02
10.06.2011,74.795,1.4347,1531.27,NA,1288.49,2.9693,6.479,21.38,7.59,17.12,54.6,13.05,23.95,1270.98,856.13,210.55,1898.95
11.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.06.2011,74.512,1.4413,1515.65,NA,1288.49,2.9838,6.482,21.385,7.54,16.995,54.4,12.99,19.84,1271.83,854.98,210.62,1897.3
14.06.2011,74.332,1.444,1523.98,NA,1305.84,3.0972,6.4755,21.82,7.67,17.14,55.58,13.33,19.28,1287.87,855.61,210.55,1888.07
15.06.2011,75.601,1.4181,1530.98,NA,1283.97,2.9692,6.4815,21.42,7.5,16.77,54.1,13.12,19.49,1265.42,853.1,209.75,1899.68
16.06.2011,75.752,1.4204,1529.58,NA,1273.56,2.9274,6.484,21.42,7.19,16.19,52.99,13,17,1267.64,848.39,209.13,1904.18
17.06.2011,74.988,1.4306,1539.4,NA,1280.58,2.9445,6.4675,21.19,7,15.805,52.69,12.72,15.68,1271.5,849.28,210.3,1901.09
18.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.06.2011,75.029,1.4304,1540.6,NA,1281.55,2.958,6.4728,21.325,6.89,15.62,53.48,12.9,NA,1278.36,848.22,210.19,1900.51
21.06.2011,74.541,1.4412,1546.28,NA,1301.77,2.9835,6.468,21.65,7.22,15.96,54.43,13.27,NA,1295.52,849.45,210.54,1899.12
22.06.2011,74.783,1.4357,1548.95,NA,1299.53,2.9825,6.463,21.395,7.06,15.74,53.995,12.92,NA,1287.14,851.16,210.87,1899.34
23.06.2011,75.447,1.4256,1521.4,NA,1281.57,2.9116,6.468,21.71,7.06,16.21,54.96,12.84,NA,1283.5,847.28,209.37,1906.49
24.06.2011,75.665,1.4188,1502.55,NA,1275.45,2.8636,6.4705,21.2,6.9,15.74,54.19,12.4,NA,1268.45,847.12,209.58,1908.8
25.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.06.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.06.2011,75.392,1.4287,1497.93,NA,1281.77,2.9305,6.482,21.34,6.92,15.41,54.75,12.53,16.75,1280.1,847.5,209.43,1902.21
28.06.2011,75.063,1.4371,1501.25,NA,1296.43,3.0308,6.4755,21.49,6.95,15.5,55.45,12.82,16.95,1296.67,848.38,209.54,1891.73
29.06.2011,74.691,1.4435,1512.33,NA,1314,3.1118,6.4695,21.39,6.89,15.74,55.43,12.35,16.85,1307.41,851.2,209.41,1887.74
30.06.2011,74.303,1.4502,1500.18,NA,1331.18,3.16,6.4655,22.16,6.99,15.935,56.79,12.61,16.1,1320.64,855.12,209.93,1884.28
01.07.2011,74.349,1.4526,1487.43,NA,1343.81,3.1823,6.4595,22.53,7.11,16.145,57.88,12.91,15.4,1339.67,856.44,209.75,1880.78
02.07.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
