date,price_usd,price_usd_fd,price_usd_MAVG30,wikipedia,google_tr_btc,segment,DXY,XAU,SPX,MXWO,QCOM,TSM,AMD,NVDA,High.Yield,Global.Govt,US.Govt,log.DXY,log.XAU,log.SPX,log.MXWO,log.QCOM,log.TSM,log.AMD,log.NVDA,log.High.Yield,log.Global.Govt,log.US.Govt,DXY.fd,XAU.fd,SPX.fd,MXWO.fd,QCOM.fd,TSM.fd,AMD.fd,NVDA.fd,High.Yield.fd,Global.Govt.fd,US.Govt.fd,DXY.pct,XAU.pct,SPX.pct,MXWO.pct,QCOM.pct,TSM.pct,AMD.pct,NVDA.pct,High.Yield.pct,Global.Govt.pct,US.Govt.pct,DXY.vol,XAU.vol,SPX.vol,MXWO.vol,QCOM.vol,TSM.vol,AMD.vol,NVDA.vol,High.Yield.vol,Global.Govt.vol,US.Govt.vol,new_topics,new_posts,new_members,new_posts_fd,new_posts_MAVG30,log_rtn_new_posts,block,supply,fees,new_supply,new_fees,no_users,no_miners,no_transactions,no_auto_transactions,curr_transacted,curr_auto_transacted,new_users,new_miners,new_transactions,new_auto_transactions,new_curr_transacted,new_curr_auto_transacted,no_users_sunk,no_miners_sunk,curr_sunk,new_users_sunk,new_miners_sunk,new_curr_sunk,miner_wealth,user_wealth,ns_alltime_user_wealth,ns_alltime_miner_wealth,alltime_miner_wealth,alltime_user_wealth,ns_miner_wealth,ns_user_wealth,ns_pureuser_wealth,pureuser_wealth,transformed_user_to_miner,lost_track
2015-03-25,250.16,-15.789999999999992,269.0,6228.0,1.5451879038835559,7,96.979,1195.47,2061.05,1756.48,67.21,23.18,2.63,21.04,1076.391,204.771,2143.53,-0.002204232,0.001833595,-0.01466595,-0.009028396,-0.02592207,-0.0553832796,-0.0590577496,-0.06263557,0.0027239079999999997,0.003416469,-0.001873655,-0.214,2.19,-30.45,-15.93,-1.765,-1.32,-0.0590577496,-0.06263557,0.0027239079999999997,0.6984,-0.001873655,-0.002201805,0.0018352779999999999,-0.01455893,-0.008987762,-0.02558898,-0.053877550999999996,-0.0573476703,-0.06071429,0.002727621,0.003422311,-0.001871901,0.100600705385349,0.104603242736574,0.11324265607450901,0.0993489178684279,0.162084479937709,0.24616291379414398,0.280413063132036,0.265122616912072,0.0345198764947936,0.0580187888416686,0.0364544352449805,467,11235,1146,472.0,10906.0,0.04291957935513127,349250,13981214.802312393,31043.839057980185,4050.0,15.714508329999935,2384257,61392,58336956.0,4540936.0,863228796.8022895,2574786.113871761,3979,30,89952.0,6501.0,463825.6754566063,-7.71330345752106e-13,858279,36837,3008834.8271780293,1051,0,948.9098858600481,2215517.098953392,10455479.803704368,9155524.38243422,506660.8795668332,2220390.5967441336,10450606.305913627,501787.3817760918,9160397.88022496,9160397.880224962,10455479.803704383,1402784,3156303.636135722
2015-03-26,246.17,-3.990000000000009,269.0,6887.0,1.3425403099316142,7,97.436,1204.81,2056.15,1744.9,67.155,23.2,2.65,20.965,1074.747,204.0574,2134.78,0.004701292,0.007782465,-0.00238026,-0.006614559,-0.0008186656,0.0008624408,0.0075757938,-0.003571007,-0.001528494,-0.003490955,-0.0040904059999999996,0.457,9.34,-4.9,-11.58,-0.055,0.02,0.0075757938,-0.003571007,-0.001528494,-0.7136,-0.0040904059999999996,0.00471236,0.007812827,-0.002377429,-0.006592731,-0.0008183306,0.0008628128,0.0076045627,-0.003564639,-0.001527326,-0.003484868,-0.004082052,0.10107985240532001,0.107043537555834,0.11283145482888901,0.100619324459685,0.160423807172066,0.223439571734352,0.275842353956412,0.263949797324937,0.0344265857680168,0.0587853954997266,0.0371497035088462,406,9744,1166,-1491.0,10848.0,-0.14238219466975133,349398,13984914.802312393,31058.510757440177,3700.0,14.671699459999907,2386080,61373,58426908.0,4547437.0,863692622.4777461,2574786.113871761,1823,-19,95878.0,6202.0,483331.92532653955,4.3697889701818014e-13,859561,36837,3009537.8464990193,1282,0,703.0193209899588,2215968.0760285016,10454430.037405193,9153769.23799375,507114.27020847297,2220843.9873857726,10449554.12604792,502238.35885120154,9158645.149351021,9158645.149351027,10454430.037405184,1403430,3156303.636135722
2015-03-27,249.6,3.430000000000007,269.0,5370.0,1.3425403099316142,7,97.291,1198.55,2061.02,1744.82,67.025,22.94,2.72,21.38,1075.386,203.7879,2142.2,-0.001489265,-0.005209385,0.002365704,-4.5848950000000004e-05,-0.001937696,-0.011270167,0.026072240299999997,0.01960152,0.0005943819,-0.00132158,0.0034697409999999997,-0.145,-6.26,4.87,-0.08,-0.13,-0.26,0.026072240299999997,0.01960152,0.0005943819,-0.2695,0.0034697409999999997,-0.001488156,-0.00519584,0.002368504,-4.58479e-05,-0.00193582,-0.011206896599999999,0.0264150943,0.0197949,0.0005945585,-0.0013207070000000002,0.0034757679999999997,0.10066604499477802,0.10755723145460902,0.11323650334710199,0.100510933473693,0.15929689719385198,0.224698390939522,0.29035786162835,0.27062481019351603,0.0338522508751503,0.0574557748920447,0.03841852688247701,356,9722,1124,-22.0,10792.0,-0.0022603523442774717,349569,13989189.802312393,31072.363816460173,4275.0,13.853059019999941,2388974,61436,58522786.0,4553639.0,864175954.4030727,2574786.113871761,2894,63,92251.0,6182.0,479525.8147099715,-1.8629541675583771e-13,860895,36837,3010949.9610634595,1334,0,1412.1145644402134,2218529.737265481,10454831.563313542,9152881.83433113,509552.7868941022,2223282.5040714024,10450078.79650762,504800.020088181,9157634.601137053,9157634.601137053,10454831.563313542,1404956,3156303.636135722
2015-03-28,247.5,-2.0999999999999943,270.0,3634.0,1.2158855637116506,7,97.291,1198.55,2061.02,1744.82,67.025,22.94,2.72,21.38,1075.386,203.7879,2142.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958585483893682,0.10692925177992402,0.11324557448384401,0.10047922647920302,0.15814648355136401,0.22214919249549103,0.29055282288532397,0.27040379505115403,0.0338558699394479,0.0555592096730933,0.0376338280199256,352,8640,1240,-1082.0,10716.0,-0.11798877580729944,349717,13992889.802312393,31085.108573280166,3700.0,12.74475681999994,2391341,61410,58615037.0,4559821.0,864655480.2177827,2574786.113871761,2367,-26,83008.0,5485.0,306473.9343269957,1.2267327781556912e-13,862062,36837,3011750.8538015294,1167,0,800.8927380698732,2219279.025584871,10461123.356157,9158308.543769017,510366.3546849518,2224096.071862252,10456306.309879618,505549.30840757064,9163125.5900464,9163125.590046387,10461123.35615699,1405605,3156303.636135722
2015-03-29,252.13,4.6299999999999955,270.0,3781.0,1.2158855637116506,7,97.291,1198.55,2061.02,1744.82,67.025,22.94,2.72,21.38,1075.386,203.7879,2142.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958591963586259,0.106467343438644,0.113079776415892,0.1004914412296,0.15587980204137197,0.22198051293566198,0.28790890672668396,0.26999728649844,0.0334435955197541,0.0555549643061645,0.0375763080145593,398,9474,1235,834.0,10657.0,0.09214862168559577,349870,13996714.802312393,31097.90414981019,3825.0,12.795576529999945,2398187,61389,58698045.0,4565306.0,864961954.1521097,2574786.113871761,6846,-21,82944.0,7372.0,253820.3385992489,-1.606912184288741e-13,863540,36837,3012218.6104071,1478,0,467.75660557020456,2221283.48930562,10467137.87837589,9163814.33853444,512411.8947299117,2226141.611907212,10462279.7557743,507553.77212832065,9168672.461136034,9168672.46113603,10467137.878375895,1406011,3156303.636135722
2015-03-30,243.86,-8.269999999999982,270.0,7217.0,1.5705188531275487,7,97.975,1186.07,2086.24,1757.31,68.88,23.25,2.7,21.47,1075.1,202.9469,2140.58,0.007005857,-0.01046717,0.0121624,0.0071328319999999995,0.02730018,0.0134230203,-0.0073801073,0.004200705999999999,-0.0002659864,-0.004135379000000001,-0.0007565180000000001,0.684,-12.48,25.22,12.49,1.855,0.31,-0.0073801073,0.004200705999999999,-0.0002659864,-0.841,-0.0007565180000000001,0.007030455,-0.01041258,0.01223666,0.007158332,0.02767624,0.013513513500000001,-0.0073529412,0.004209542,-0.000265951,-0.00412684,-0.0007562319,0.0975420681331782,0.110341852572734,0.119019589614518,0.10289733453500802,0.17816700602296803,0.22648135520802598,0.287710110193365,0.270409269359148,0.0334360779445477,0.0567179132387432,0.037671442157579005,404,10117,1324,643.0,10657.0,0.06566597272219334,350012,14000264.802312393,31113.215265270184,3550.0,15.31111545999988,2400767,61428,58780989.0,4572678.0,865215774.490709,2574786.113871761,2580,39,97262.0,8068.0,414113.90410238673,1.0159357560644308e-12,864948,36838,3012953.7338886294,1408,1,735.1234815297647,2220559.6652754704,10490748.892710157,9186739.311637426,511639.0509581514,2225393.743274292,10485914.814711336,506804.97295933036,9191573.389636245,9191573.389636245,10490748.89271016,1407146,3156303.636135722
2015-03-31,247.6,3.7399999999999807,270.0,7764.0,1.4945260053955707,7,98.35700000000001,1183.57,2067.89,1740.81,69.34,23.48,2.68,20.925,1073.836,202.7175,2143.9,0.003891373,-0.002110026,-0.008834639,-0.009433709,0.00665608,0.0098438629,-0.0074349785,-0.025712,-0.0011763960000000001,-0.001130984,0.00154978,0.382,-2.5,-18.35,-16.5,0.46,0.23,-0.0074349785,-0.025712,-0.0011763960000000001,-0.2294,0.00154978,0.003898954,-0.002107801,-0.008795728000000001,-0.009389350999999999,0.0066782809999999995,0.0098924731,-0.0074074074,-0.02538426,-0.001175705,-0.001130345,0.001550982,0.0978701733281249,0.110385780232144,0.121539457129113,0.10621544739967098,0.179747436285984,0.22892030780166298,0.287460763134108,0.27969590918998105,0.0335334586365367,0.0567593746921338,0.0378804945612658,437,11036,1466,919.0,10702.0,0.0869454791312864,350162,14004014.802312393,31129.522267760185,3750.0,16.30700248999986,2403919,61419,58878251.0,4580746.0,865629888.3948113,2574786.113871761,3152,-9,107225.0,7955.0,385939.3600703351,1.1091418865943576e-13,866264,36838,3013922.4008392096,1316,0,968.6669505801983,2220629.5369109493,10489536.15004738,9184537.478173133,511729.39882173046,2225484.091137871,10484681.59582046,506874.8445948093,9189392.032400053,9189392.032400047,10489536.15004738,1408426,3156303.636135722
2015-04-01,244.67,-2.930000000000007,269.0,6764.0,1.3932022084195996,7,98.185,1203.98,2059.69,1738.15,69.43,23.23,2.69,21.01,1075.3210000000001,203.3221,2150.71,-0.001750262,0.01709744,-0.003973278,-0.0015291929999999999,0.001297111,-0.010704448200000001,0.0037243991,0.004053898,0.0013819370000000002,0.0029780370000000002,0.00317142,-0.172,20.41,-8.2,-2.66,0.09,-0.25,0.0037243991,0.004053898,0.0013819370000000002,0.6046,0.00317142,-0.001748732,0.01724444,-0.003965395,-0.001528024,0.001297952,-0.0106473595,0.0037313433000000003,0.0040621270000000004,0.0013828929999999998,0.002982476,0.0031764540000000004,0.0981754066358625,0.121001927484075,0.120231618079306,0.105925840108437,0.17964158776939101,0.22981620842086498,0.26740714475863697,0.269635200301186,0.0338654509225281,0.0560640697113426,0.0365698295757929,449,11305,343,269.0,10709.0,0.02408244937489359,350294,14007314.802312393,31146.41011139019,3300.0,16.887843629999786,2406050,61388,58985476.0,4588701.0,866015827.7548817,2574786.113871761,2131,-31,111933.0,7534.0,493171.2703058357,-1.0662843233929068e-13,867564,36838,3015943.9503853396,1300,0,2021.549546129536,2218420.688967329,10505418.621513512,9198306.024278875,509612.9993906606,2223367.691706801,10500471.61877404,504665.9966511895,9203253.027018346,9203253.02701835,10505418.621513512,1408933,3156303.636135722
2015-04-02,245.31,0.6400000000000148,269.0,6526.0,1.4185331576635924,7,97.436,1202.61,2066.96,1749.34,67.97,23.69,2.69,21.06,1078.726,203.9104,2146.62,-0.007657702,-0.001138541,0.003523443,0.006417245,-0.02125262,0.019608471399999997,0.0,0.002376992,0.0031614940000000004,0.0028892609999999997,-0.001903508,-0.7490000000000001,-1.37,7.27,11.19,-1.46,0.46,0.0,0.002376992,0.0031614940000000004,0.5883,-0.001903508,-0.007628456,-0.001137893,0.0035296570000000003,0.0064378790000000005,-0.02102837,0.0198019802,0.0,0.002379819,0.003166496,0.0028934390000000003,-0.0019016979999999998,0.101168249263331,0.12081942607511802,0.12038991277553301,0.107236891225,0.18292741188042602,0.23779811159693104,0.263468407666868,0.265589734769883,0.0352630765036506,0.0565726622355702,0.0367112699385631,311,7876,226,-3429.0,10561.0,-0.36142494495305405,350460,14011464.802312393,31162.034110470177,4150.0,15.623999079999953,2409320,61406,59097409.0,4596235.0,866508999.0251876,2574786.113871761,3270,18,103806.0,7590.0,391760.7386517433,-4.847097461205626e-13,868805,36838,3017355.0679939287,1241,0,1411.1176085900515,2218434.725777349,10510128.141962292,9202421.490904478,508810.2972313903,2222564.98954753,10505997.87819211,504680.0334612089,9206551.75467466,9206551.754674647,10510128.141962303,1409911,3156303.636135722
2015-04-03,251.39,6.079999999999984,268.0,5815.0,1.3678712591756068,7,96.545,1206.91,2066.96,1750.26,67.97,23.69,2.69,21.06,1078.876,204.0155,2154.35,-0.009186531,0.0035691790000000004,0.0,0.0005257744,0.0,0.0,0.0,0.0,0.0001390433,0.0005152897,0.003594542,-0.8909999999999999,4.3,0.0,0.92,0.0,0.0,0.0,0.0,0.0001390433,0.1051,0.003594542,-0.009144464,0.0035755559999999997,0.0,0.0005259126,0.0,0.0,0.0,0.0,0.0001390529,0.0005154225,0.00360101,0.10374683973892301,0.120954016672149,0.11987846994055198,0.10659964902139,0.182025545253086,0.23717207311748398,0.253903848642404,0.262840326038927,0.0343296725049735,0.0549042699365891,0.0378175395176212,391,10014,436,2138.0,10450.0,0.24016395313087388,350606,14015114.802312393,31176.970202460187,3650.0,14.936091989999962,2411859,61418,59201215.0,4603825.0,866900759.7638394,2574786.113871761,2539,12,97496.0,6596.0,352632.9524141326,4.024935313459591e-13,869869,36838,3018123.128595359,1064,0,768.0606014300138,2218289.6993059283,10512972.06506655,9204495.074505767,508667.65779883,2222422.350114969,10508839.41425751,504535.0069897889,9208627.725314807,9208627.725314807,10512972.065066563,1410566,3156303.636135722
2015-04-04,253.7,2.3100000000000023,267.0,5302.0,1.2918784114436288,7,96.545,1206.91,2066.96,1750.26,67.97,23.69,2.69,21.06,1078.876,204.0155,2154.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10302424991895,0.12083663858186802,0.119781907922681,0.106465559432777,0.181911907176738,0.23646560222555202,0.24767100559647698,0.255313622371549,0.0343296725049735,0.0547888884025208,0.0378386237289752,346,8912,299,-1102.0,10335.0,-0.11658543072282482,350759,14018939.802312393,31190.69008830018,3825.0,13.719885840000027,2415666,61426,59298711.0,4610421.0,867253392.7162535,2574786.113871761,3807,8,84111.0,5540.0,217590.50697423524,3.2301772237148645e-13,871006,36839,3019890.509015119,1137,1,1767.3804197600114,2219076.605910058,10514023.327150207,9203851.685508637,509381.89221586974,2223136.6104100896,10509963.322650176,505321.8877158386,9207911.690008668,9207911.690008668,10514023.327150213,1411537,3156303.636135722
